index	#1 Label	#2 ImageID	#3 String
7383	positive	7383.jpg	Want hot music downloads on	
7386	positive	7386.jpg	Music with Jamie Junger at the New Ross bandstand!	
7387	positive	7387.jpg	Tonight The Healing Committee and Redheaded Stepchild Reunited!	
7388	positive	7388.jpg	.. Babylon .. Made Them Lions ..	
7391	positive	7391.jpg	I am in love with this song ????	
7392	positive	7392.jpg	by OUT NOW !!!!!	
7393	positive	7393.jpg	Check out my mixes on Mixcloud ya'll	
7394	positive	7394.jpg	Tell Your Friends is 1 of the most unique & entertaining videos out.	
7395	positive	7395.jpg	The grills will be fired up one last time today at the Kingston Ribfest.	
7396	positive	7396.jpg	Fresh haircuts, dirty thoughts, | 10pm Friday Oct 16	
7399	positive	7399.jpg	How to get for your READ MORE:	
7401	positive	7401.jpg	HIS SIDE PROFILE IS PRETTIER THAN I EVER WILL BE BYE	
7402	positive	7402.jpg	jamming cool jazzy tunes on a warm August night! Live at the Capitol	
7406	positive	7406.jpg	""Lady""Just sharing LOVE an A from my 2 U.	
7407	positive	7407.jpg	This Saturday it's going down at in get your tix & cheer us on so we can win!	
7410	positive	7410.jpg	Legendary duo comes to Sept 25th & 26th.	
7413	positive	7413.jpg	Hey kids, Big Day Out 2, DAY 2 comes to the again today for 2 shows.	
7416	positive	7416.jpg	Want hot music downloads on	
7421	positive	7421.jpg	says that she was working on before arriving at the ??	
7426	positive	7426.jpg	Won & grateful for the t-shirt Vancouver	
7427	positive	7427.jpg	behind the via	
7429	positive	7429.jpg	ICYMI: is having a boy! news powered by	
7430	positive	7430.jpg	Yeah Yeah Tonight Gone Be Popin! Ma Fam Is Putting it Down	
7443	positive	7443.jpg	Read/Listen to in the latest edition of The Digital Earbuds Blog:	
7445	positive	7445.jpg	We also added the latest from called	
7446	positive	7446.jpg	Want hot music downloads on	
7447	positive	7447.jpg	Rob Moir and The Great Lates	
7450	positive	7450.jpg	It's ! For info go to:	
7452	positive	7452.jpg	Every day of should be, lounge chairs, and Thx	
7454	positive	7454.jpg	Want hot music downloads on	
7455	positive	7455.jpg	10pm EST on -	
7456	positive	7456.jpg	A huge to on you're among the hardest working people stand up & be counted!	
7457	positive	7457.jpg	Want hot music downloads on	
7458	positive	7458.jpg	hits the stage of the August 28th.	
7463	positive	7463.jpg	will Perform August 27 At the Mixtape Showcase	
7465	positive	7465.jpg	TRENDING ALRWADY WHAT	
7467	positive	7467.jpg	fans rejoice! has a slick new music video!	
7468	positive	7468.jpg	& friends will at Sept 11.	
7471	positive	7471.jpg	Want hot music downloads on	
7474	positive	7474.jpg	Want hot music downloads on	
7478	positive	7478.jpg	Looking 4 this Join & Its a	
7480	positive	7480.jpg	Pre-order the New PIONEER DJM-S9 Mixer for Serato DJ	
7481	positive	7481.jpg	Wow. just slayed with a song he's releasing next weekend.	
7482	positive	7482.jpg	so enjoyed your show tonight!I'll be sure to watch your ""Star"" rise!	
7483	positive	7483.jpg	Loving this sunny Sunday by the pool!	
7488	positive	7488.jpg	Want hot music downloads on	
7489	positive	7489.jpg	Want hot music downloads on	
7501	positive	7501.jpg	Night on the Great Lawn in the hood	
7504	positive	7504.jpg	Day 48 of 90 paintings in 90 Days of Stratford	
7505	positive	7505.jpg	Want hot music downloads on	
7509	positive	7509.jpg	Zen Tricksters tonight at Crossroads Music, 8pm Main St $20, refreshments	
7514	positive	7514.jpg	Music & Arts Band Instrument Rental Night at tonight 6pm.	
7516	positive	7516.jpg	Returns! Tonight & every Tuesday night -starts at 8pm Come & play or watch great	
7522	positive	7522.jpg	I dont kno who is better for but was quite btn	
7524	positive	7524.jpg	Well are you going to do something about parents opting out for quackery?	
7526	positive	7526.jpg	Day sledge hockey tryouts	
7528	positive	7528.jpg	Pirates have invaded Sugar Beach. Can not yet tell if they are flying a red, blue or orange flag.	
7533	positive	7533.jpg	ROCK THIS VOTE OSBORN - RSVP HERE --->	
7536	positive	7536.jpg	Does a university student have enough life experience to be a creditable federal mp for Ajax?	
7537	positive	7537.jpg	As a live long Democrat I pledge 2 work HARD 2 kick every DNC party member's ass in this state	
7540	positive	7540.jpg	discussions at Sam's about important issues. Thanks and for coming out!	
7542	positive	7542.jpg	Isn't it crazy how campaign is mirroring the plot of this movie?!	
7546	positive	7546.jpg	Need a Sign? Then you Need Sign Magic!!	
7550	positive	7550.jpg	Register to vote online with Elections Canada!!! Very easy!! Try it here:	
7556	positive	7556.jpg	Reminder: In some places there is an option to for	
7557	positive	7557.jpg	: dropping party affiliation, running as 'independent' candidate - Member of Parliament in	
7558	positive	7558.jpg	In the Halifax Herald...	
7559	positive	7559.jpg	Bandits wear face scarfs to conceal their identity!	
7560	positive	7560.jpg	Everyone deserves a chance to	
7566	positive	7566.jpg	Congrats to all members & thanks to all that tried out!	
7568	positive	7568.jpg	at Happy I'm voting! I'm voting	
7570	positive	7570.jpg	Happy from our office friends Bear & Kong!	
7571	positive	7571.jpg	Tad late, had no data but happy my doggy jade, my best friend. :)	
7572	positive	7572.jpg	Best friends Tia and Rocco enjoying a well deserved rest on	
7573	positive	7573.jpg	Happy to this dork!	
7574	positive	7574.jpg	MR TIBBS! 2 honor	
7575	positive	7575.jpg	Buddy is perplexed by the whole excitement. Isn't that everyday??	
7576	positive	7576.jpg	Happy from Bear, the chubby tater tot of mine and :)	
7577	positive	7577.jpg	Happy Celebrate your dog tonight with an extra cuddle.	
7579	positive	7579.jpg	Happy Take your pooches out for a well deserved walk (or two!).	
7580	positive	7580.jpg	Crazy how a little fella like this can put such a big smile on your face!	
7581	positive	7581.jpg	Happy from Winston and Jackson, cutest in the world!	
7582	positive	7582.jpg	best dog ever, our Sadie Mae. She passed almost a year ago, but in our hearts everyday! ??	
7584	positive	7584.jpg	It's Welcome to	
7588	positive	7588.jpg	On don't forget, ! Millions of dogs die in shelters awaiting loving homes.	
7589	positive	7589.jpg	On a lighter note, happy May these 2 live forever	
7591	positive	7591.jpg	It's but since I don't have a doggy of my own...yet...at least I have a pic with this cutie ????	
7592	positive	7592.jpg	And my work best friend always makes my days a little brighter!	
7594	positive	7594.jpg	Woof! Woof! from some of our furry friends!	
7595	positive	7595.jpg	I love my dog	
7596	positive	7596.jpg	Baby & Buddy	
7598	positive	7598.jpg	Happy ! ??	
7599	positive	7599.jpg	I almost forgot to my precious Zoey ?????? look how cute she is ??	
7601	positive	7601.jpg	to my best friend????	
7602	positive	7602.jpg	JACK says happy	
7603	positive	7603.jpg	Happy to my Scruffy Puppy!	
7604	positive	7604.jpg	It's ?! loves that!	
7605	positive	7605.jpg	AND THE GRAND FINALE OF	
7607	positive	7607.jpg	Happy RIP Fuz!	
7608	positive	7608.jpg	Now I wanna be your dog!	
7609	positive	7609.jpg	I said we need more dogs in - but where's Sweet Boy?:	
7614	positive	7614.jpg	Feeling Here's our contribution to the Have a great and stay	
7615	positive	7615.jpg	Happy everyone! Love them, they're family :) they love you know matter any circumstance.	
7616	positive	7616.jpg	Happy to Elsa, my best friend ??	
7618	positive	7618.jpg	Happy birthday Chloe and happy to everyone else!	
7619	positive	7619.jpg	Happy to this nice little doggy ??	
7621	positive	7621.jpg	I have no pictures of my dog, so here's a pic of my cat ????	
7622	positive	7622.jpg	I saw Underdog at the chalk festival this year.	
7623	positive	7623.jpg	Zeppelin is a cat. Pretty sure he does not like dogs.	
7624	positive	7624.jpg	So many happy faces. We're glad to see everyone interact with our little volunteers!	
7626	positive	7626.jpg	Gabriel needs a home for Loves humans, tennis balls, and cuddles	
7628	positive	7628.jpg	My sweet old girl, KiKi.	
7629	positive	7629.jpg	Our Fur Baby's	
7630	positive	7630.jpg	Celebrating without my dog. Cheers Simon!	
7631	positive	7631.jpg	Happy to my pup Sugar.	
7633	positive	7633.jpg	Solutions software encourages everyone to enjoy	
7635	positive	7635.jpg	Our big baby! Shhh, I'm working on my 18th hour of sleep!	
7636	positive	7636.jpg	$$ can buy u a fine dog but only love can make him wag his tail(KF)... like Corvettes & their owners	
7644	positive	7644.jpg	My favorite bunny	
7646	positive	7646.jpg	Happy to my favorite puppy, RUE ????	
7647	positive	7647.jpg	Canine Good Neighbour Celebrating as	
7648	positive	7648.jpg	Here's my pooch ?!	
7649	positive	7649.jpg	Happy to the one that smells and looks like a dog????????????	
7650	positive	7650.jpg	! Retweet if your life has been touched by the of a dog!	
7651	positive	7651.jpg	da best bitch I know	
7653	positive	7653.jpg	When your auto credit has you stuck, we're Happy More info	
7654	positive	7654.jpg	Happy Celebrating with photo of the family farm dog @	
7655	positive	7655.jpg	New family member! Abby!??	
7656	positive	7656.jpg	Jojo the captain would like to wish everyone a happy	
7657	positive	7657.jpg	It's Tweet us pics of your dog! (This is Cheryl's dog neices, Bella & Molly) - Dave & Cheryl	
7658	positive	7658.jpg	Luna says she's ready for September 13th.	
7659	positive	7659.jpg	you're my boy blue??	
7660	positive	7660.jpg	My doggies, both rescues, one crazy/OCD, one quiet	
7661	positive	7661.jpg	My bestfriends dog is cuter than any other ????	
7662	positive	7662.jpg	This dog isn't even mine, but does it really matter?¿ ????	
7663	positive	7663.jpg	happy from the wiener dog that runs faster than I do	
7664	positive	7664.jpg	Happy to my siblings Duke & Daisy. Miss you guys!	
7667	positive	7667.jpg	Happy Image: with dog while painting the north wall of the Detroit Industry murals	
7668	positive	7668.jpg	go hug a dog	
7670	positive	7670.jpg	In (belated) recognition of our favourite photo bomber doing what she loves	
7671	positive	7671.jpg	to cause ur my bitch	
7672	positive	7672.jpg	Happy Do you ever wonder if your dog dreams? Read this:	
7673	positive	7673.jpg	happy to my baby??	
7677	positive	7677.jpg	Seeing photos makes us even more excited for UrbanAir! Cant wait to see you & your furry friends too!	
7678	positive	7678.jpg	Our collage! to everyone who shared their photos with us.	
7679	positive	7679.jpg	Visit your local & this week!	
7680	positive	7680.jpg	Did happy NOBLE think this was a new game as they led him into	
7683	positive	7683.jpg	Rosie is very excited to hear that today is	
7684	positive	7684.jpg	Happy from Mr. Mortimer!	
7686	positive	7686.jpg	my old pup Shelby. <3	
7688	positive	7688.jpg	Our Italian Mastiff, Vito, & ""younger brother"", grandson Alistair meeting4 the 1st time.	
7689	positive	7689.jpg	Happy from the pooches of Wishing all our canine friends a tail-waggingly great day!	
7691	positive	7691.jpg	Celebrating my little love monkey for ! ??????	
7692	positive	7692.jpg	I hear it's - so here's to my sweet rescue, Sebi.	
7695	positive	7695.jpg	This little wiener dog is celebrating and being a great ambassador.	
7696	positive	7696.jpg	my baby girls ??	
7698	positive	7698.jpg	Because I got the cutest. No contest.	
7699	positive	7699.jpg	In honour of we've made this collage of all our office dogs!	
7701	positive	7701.jpg	Me and Batman	
7702	positive	7702.jpg	Ally wishes all doggies and their humans a very Happy ??????	
7704	positive	7704.jpg	I miss this lil fella, Dexteroo	
7706	positive	7706.jpg	right back at ya!!!	
7708	positive	7708.jpg	Happy to this little shit ??	
7709	positive	7709.jpg	Love my dog Charlie ???????	
7711	positive	7711.jpg	My cutie pie	
7712	positive	7712.jpg	Happy from my furry fan named RALPH! Ralph is a huge Bills Fan!	
7713	positive	7713.jpg	Bubbles loves Happy	
7715	positive	7715.jpg	Happy ....life is ruff	
7718	positive	7718.jpg	This is Pj. She's practically a dead mushroom.	
7719	positive	7719.jpg	In honor of my fur babies.	
7721	positive	7721.jpg	My other favorite dog on	
7722	positive	7722.jpg	I love my fur baby ??	
7723	positive	7723.jpg	Now here's a good one of our for	
7725	positive	7725.jpg	Our happy adopted dog :)	
7726	positive	7726.jpg	Happy to my little girl. I know she wishes she were flying down the lake instead of being at home!	
7727	positive	7727.jpg	<3 ! happy bitches! <3	
7728	positive	7728.jpg	Before is over best get our pack's doggie phot out love	
7729	positive	7729.jpg	Cosmo fell asleep with his bear.	
7731	positive	7731.jpg	Happy here are the - Shared by the team here at Cision Canada.	
7732	positive	7732.jpg	Happy Be sure to give your pooch some extra lovin' (and treats) today!	
7733	positive	7733.jpg	goes out to my best bitch ??	
7737	positive	7737.jpg	It's & our beautiful Paris is making sure everyone in the office knows about it <3	
7738	positive	7738.jpg	Leaving for college like.... ??????	
7740	positive	7740.jpg	thx for not telling anyone my secrets xoxoxo	
7741	positive	7741.jpg	Happy to my fur babies	
7744	positive	7744.jpg	Its today! You couldn't have a better friend than Togo!	
7746	positive	7746.jpg	Happy National Dog Day	
7751	positive	7751.jpg	In honour of Here are 4 marketing tips from your dog	
7752	positive	7752.jpg	Celebrating with our favourite Fire dog, Sparky! Check out his site	
7753	positive	7753.jpg	It's and this is a photo of my 9lbs cat alphaing the shit out of my 80lbs dog	
7755	positive	7755.jpg	Happy to everyone with 4 legged furry friends out there! Life wouldn't be the same without Cooper ??	
7756	positive	7756.jpg	to all pooches xoxo from Finn	
7757	positive	7757.jpg	my dogs the best mean mugger in the game??	
7758	positive	7758.jpg	can't wait to see my nigga ????	
7760	positive	7760.jpg	S/O to cuddling with me when Samuel is a butthole	
7761	positive	7761.jpg	She celebrated a bit too much last night	
7762	positive	7762.jpg	Happy from our little rebel!	
7764	positive	7764.jpg	featuring Bruce, the Bulldog ????	
7765	positive	7765.jpg	Jake and Duke.	
7766	positive	7766.jpg	Who's dog wants to be Beetlejuice this Halloween?	
7767	positive	7767.jpg	Look at my handsome puppy :). love	
7768	positive	7768.jpg	Happy especially to West Park like Bear.	
7772	positive	7772.jpg	Happy National Dog Day to our crazy shih tzu who brings so much joy to our lives!	
7773	positive	7773.jpg	She stares into your soul.	
7778	positive	7778.jpg	JACK says happy	
7780	positive	7780.jpg	Happy to my handsome dog Oliver!	
7781	positive	7781.jpg	Today is national dog day - Show them some love, buy them a toy and ship it to us!	
7784	positive	7784.jpg	Happy to all of my future puppies that I don't have ????	
7785	positive	7785.jpg	?? my bae	
7786	positive	7786.jpg	Late.. But happy to my best bud	
7787	positive	7787.jpg	Ally wants to wish all doggies and their humans a very Happy ??????	
7790	positive	7790.jpg	DESTRUCTO the BEAR! Buy your pooch something online and ship to us! Deliveries until Midnight!	
7791	positive	7791.jpg	It's and I want to share some love to for my beautiful dog Peggy! She's my world!	
